mtime,stream_id,D,G,H,J,Q,R,U,V,W,X
2021-11-01T04:40,CW,22047,0,0,0,0,8659,0,0,0,18901
2021-11-01T04:40,CX,0,0,0,0,0,0,0,0,18740,0
2021-11-01T04:40,CY,0,0,0,2927,12117,0,0,0,0,0
2021-11-01T04:40,CZ,19044,0,18439,0,0,0,0,5812,0,0
2021-11-01T04:40,Ca,0,0,0,0,0,0,17213,0,0,0
2021-11-01T04:40,Cb,0,0,0,0,0,6312,0,14567,0,0
2021-11-01T04:40,Cc,0,0,13491,0,12539,0,0,0,0,0
2021-11-01T04:40,Cd,9437,0,0,12082,5759,0,0,8363,0,22447
2021-11-01T04:40,Ce,0,0,0,0,14038,12725,0,0,0,4756
2021-11-01T04:40,Cf,0,0,0,0,9240,17183,0,0,0,11094
2021-11-01T04:40,Cg,24353,0,0,0,0,0,0,0,0,0
2021-11-01T04:40,Ch,0,0,0,1985,0,8565,0,0,0,0
2021-11-01T04:40,Ci,0,0,0,0,0,14881,0,0,0,0
2021-11-01T04:40,Cj,21796,0,0,0,0,0,0,0,0,0
2021-11-01T04:40,Ck,0,0,0,0,0,0,0,0,16819,14553
2021-11-01T04:40,Cl,0,0,0,0,0,0,930,0,0,0
2021-11-01T04:40,Cm,0,11899,0,0,0,21041,0,0,0,0
2021-11-01T04:40,Cn,0,0,6015,0,0,21824,0,0,0,0
2021-11-01T04:40,Co,0,0,0,0,0,0,0,22130,0,0
2021-11-01T04:40,Cp,0,0,0,18097,0,0,0,0,0,0
2021-11-01T04:40,Cq,0,16456,0,0,0,0,0,2503,0,0
2021-11-01T04:40,Cr,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:40,Cs,0,0,0,0,0,0,0,0,17048,0
2021-11-01T04:40,Ct,0,0,0,0,0,0,24460,20422,0,0
2021-11-01T04:40,Cu,0,0,0,0,0,0,4016,0,6725,0
2021-11-01T04:40,Cv,0,14381,0,0,0,0,9100,0,0,0
2021-11-01T04:40,Cw,0,0,4408,0,0,0,0,5846,0,0
2021-11-01T04:45,Cx,0,0,0,0,11789,16102,8748,7301,0,0
2021-11-01T04:45,Cy,0,0,0,2903,0,0,0,0,0,0
2021-11-01T04:45,Cz,0,0,17125,0,0,14180,0,20585,0,0
2021-11-01T04:45,D1,0,23386,0,0,0,0,0,0,0,0
2021-11-01T04:45,D2,12406,0,0,18151,0,0,0,0,0,0
2021-11-01T04:45,D3,23798,0,0,0,0,0,0,0,0,0
2021-11-01T04:45,D4,0,0,0,0,22627,0,0,297,0,0
2021-11-01T04:45,D5,13322,0,3714,0,0,0,0,0,0,0
2021-11-01T04:45,D6,20370,0,0,0,0,0,0,0,0,0
2021-11-01T04:45,D7,11998,0,0,21146,0,0,0,8050,0,0
2021-11-01T04:45,D8,0,0,0,0,0,19316,0,0,0,3271
2021-11-01T04:45,D9,0,0,0,0,0,0,14969,0,0,0
2021-11-01T04:45,DE,6337,0,0,0,0,0,0,21820,0,0
2021-11-01T04:45,DF,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:45,DG,0,24567,22811,8897,0,0,0,0,0,0
2021-11-01T04:45,DH,0,20189,0,0,0,0,0,3378,0,0
2021-11-01T04:45,DI,0,0,0,0,24796,23567,0,3066,0,0
2021-11-01T04:45,DJ,20530,0,0,20112,0,17154,21758,0,0,0
2021-11-01T04:45,DK,0,19737,0,21282,0,0,0,0,0,0
2021-11-01T04:45,DL,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:45,DM,2030,0,0,0,0,0,0,0,14208,0
2021-11-01T04:45,DN,0,0,0,18945,13684,0,0,0,0,0
2021-11-01T04:45,DO,0,0,0,0,0,0,8212,0,0,0
2021-11-01T04:45,DP,0,0,0,0,6426,0,0,0,0,0
2021-11-01T04:45,DQ,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:45,DR,2999,24546,0,0,0,0,6801,18018,0,0
2021-11-01T04:45,DS,0,11093,0,0,0,0,3246,0,0,0
2021-11-01T04:45,DT,13607,0,0,11138,0,0,0,0,0,0
2021-11-01T04:45,DU,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:45,DV,0,0,0,0,2891,10828,0,21275,0,0
2021-11-01T04:45,DW,0,0,0,0,12844,0,0,0,0,0
2021-11-01T04:45,DX,0,0,15494,0,0,0,0,0,0,0
2021-11-01T04:45,DY,0,0,11960,0,0,0,0,0,0,0
2021-11-01T04:45,DZ,0,0,0,7187,0,0,0,0,0,0
2021-11-01T04:45,Da,0,0,10013,0,3575,0,0,0,16216,0
2021-11-01T04:45,Db,0,0,0,9886,0,0,0,0,0,0
2021-11-01T04:45,Dc,0,0,0,1254,0,0,0,12194,0,4717
2021-11-01T04:45,Dd,0,0,0,12572,0,7590,0,24234,11277,0
2021-11-01T04:45,De,0,0,0,0,3587,0,0,22976,0,944
2021-11-01T04:45,Df,0,22347,0,0,24958,7906,16528,0,0,0
2021-11-01T04:45,Dg,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:45,Dh,0,5473,0,0,16793,0,0,0,0,0
2021-11-01T04:45,Di,0,0,0,0,3491,0,0,0,22226,0
2021-11-01T04:45,Dj,0,0,0,0,0,0,0,0,0,15644
2021-11-01T04:45,Dk,0,3234,0,0,0,0,0,0,5873,0
2021-11-01T04:45,Dl,3170,0,0,0,0,0,0,0,0,23251
2021-11-01T04:45,Dm,0,0,20470,0,0,0,0,0,0,0
2021-11-01T04:45,Dn,0,0,11933,0,0,0,0,0,0,0
2021-11-01T04:45,Do,0,0,0,0,22258,0,0,0,0,17356
2021-11-01T04:45,Dp,21413,0,0,0,0,19334,0,0,0,0
2021-11-01T04:45,Dq,0,0,7505,0,0,0,0,0,0,0
2021-11-01T04:45,Dr,0,16304,3223,0,13698,0,0,0,0,20882
2021-11-01T04:45,Ds,6298,0,14462,0,0,0,0,22778,0,0
2021-11-01T04:45,Dt,0,16502,20106,0,0,0,0,0,0,0
2021-11-01T04:45,Du,0,0,0,0,6470,0,12141,0,0,0
2021-11-01T04:45,Dv,11053,0,0,0,0,6502,13894,15772,3615,0
2021-11-01T04:45,Dw,0,11148,0,0,0,13239,0,12769,24504,0
2021-11-01T04:45,Dx,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:45,Dy,0,0,0,0,0,5739,0,0,0,17898
2021-11-01T04:45,Dz,12467,0,0,0,15855,14751,23453,0,0,0
2021-11-01T04:45,E1,0,0,0,0,0,0,0,0,19682,0
2021-11-01T04:45,E2,2851,0,15784,0,0,0,0,4504,0,0
2021-11-01T04:45,E3,0,0,9867,0,0,0,23643,0,0,0
2021-11-01T04:45,E4,0,0,0,0,0,16854,0,0,0,0
2021-11-01T04:45,E5,0,0,0,14477,0,0,0,0,0,20888
2021-11-01T04:45,E6,0,0,0,0,0,0,0,0,0,13215
2021-11-01T04:45,E7,0,0,0,0,0,21616,22280,0,0,23832
2021-11-01T04:45,E8,0,0,0,0,0,16577,0,7164,0,0
2021-11-01T04:45,E9,0,10223,0,0,15504,0,0,0,0,0
2021-11-01T04:45,EF,0,0,0,0,23157,0,0,0,14449,0
2021-11-01T04:45,EG,0,0,0,0,0,0,543,0,0,1431
2021-11-01T04:45,EH,0,0,0,23466,0,0,0,0,0,0
2021-11-01T04:45,EI,0,0,9737,0,6161,0,0,0,0,7644
2021-11-01T04:45,EJ,0,0,20191,0,1468,11654,0,11264,13004,0
2021-11-01T04:45,EK,541,0,0,22923,0,0,0,0,0,0
2021-11-01T04:45,EL,0,0,0,0,0,23203,0,0,0,0
2021-11-01T04:45,EM,9810,0,0,3754,0,0,0,18111,0,0
2021-11-01T04:45,EN,2335,0,0,0,0,0,0,0,0,0
2021-11-01T04:45,EO,0,0,0,0,0,0,0,13923,0,0
2021-11-01T04:45,EP,0,0,0,0,0,10541,10608,0,0,0
2021-11-01T04:45,EQ,0,0,0,0,0,22465,0,0,0,0
2021-11-01T04:45,ER,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:45,ES,0,14088,11734,0,0,3460,0,0,10345,0
2021-11-01T04:45,ET,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:45,EU,0,0,0,0,0,0,0,1642,0,0
2021-11-01T04:45,EV,0,0,0,0,0,0,0,20308,19841,14064
2021-11-01T04:45,EW,0,22424,0,7394,20268,0,0,0,0,0
2021-11-01T04:45,EX,18362,6290,0,0,0,9992,0,0,0,20610
2021-11-01T04:45,EY,0,7621,0,0,0,0,0,0,0,3036
2021-11-01T04:45,EZ,0,8838,0,0,1164,12778,0,0,0,0
2021-11-01T04:45,Ea,0,0,0,0,0,0,0,22188,12051,0
2021-11-01T04:45,Eb,0,20509,0,12113,0,0,0,0,11260,5477
2021-11-01T04:45,Ec,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:45,Ed,6445,13467,0,0,0,0,0,0,0,0
2021-11-01T04:45,Ee,0,0,24279,0,0,0,0,0,0,0
2021-11-01T04:45,Ef,0,21683,0,0,18846,0,0,0,0,0
2021-11-01T04:45,Eg,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:45,Eh,0,0,0,3669,0,0,0,0,0,0
2021-11-01T04:45,Ei,21802,0,0,0,0,0,0,0,0,0
2021-11-01T04:45,Ej,0,0,0,0,0,0,0,684,0,0
2021-11-01T04:50,Ek,0,0,0,0,0,0,0,0,18138,0
2021-11-01T04:50,El,0,0,0,0,0,0,0,2809,0,0
2021-11-01T04:50,Em,9893,0,0,0,0,0,0,0,8477,0
2021-11-01T04:50,En,0,0,0,0,7139,0,0,0,0,0
2021-11-01T04:50,Eo,0,0,0,0,13118,0,3050,22723,0,0
2021-11-01T04:50,Ep,0,0,13504,0,0,16236,0,12454,0,0
2021-11-01T04:50,Eq,0,23908,0,0,0,9344,0,14330,0,0
2021-11-01T04:50,Er,0,0,0,0,19180,9078,0,0,0,0
2021-11-01T04:50,Es,0,0,0,0,24336,0,0,11683,0,0
2021-11-01T04:50,Et,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:50,Eu,0,22147,0,0,0,0,2395,0,0,0
2021-11-01T04:50,Ev,0,9726,0,0,20904,2016,0,0,0,0
2021-11-01T04:50,Ew,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:50,Ex,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:50,Ey,0,0,0,0,20713,0,0,0,24570,0
2021-11-01T04:50,Ez,0,0,0,24936,0,0,2108,0,0,0
2021-11-01T04:50,F1,0,16954,23175,0,7046,0,0,23385,0,0
2021-11-01T04:50,F2,0,0,18052,0,5732,0,0,0,22978,0
2021-11-01T04:50,F3,0,0,0,0,0,2308,0,189,0,0
2021-11-01T04:50,F4,0,0,0,0,0,0,24335,0,0,0
2021-11-01T04:50,F5,0,0,0,0,0,18393,0,16996,586,0
2021-11-01T04:50,F6,0,8588,0,0,0,0,0,6160,15588,0
2021-11-01T04:50,F7,0,0,0,0,9976,0,8363,0,0,0
2021-11-01T04:50,F8,11362,0,0,0,0,22956,13756,0,11664,0
2021-11-01T04:50,F9,0,0,0,0,16423,0,0,0,0,0
2021-11-01T04:50,FG,0,0,0,6585,19667,0,21462,0,0,0
2021-11-01T04:50,FH,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:50,FI,0,0,0,0,0,21345,0,0,0,0
2021-11-01T04:50,FJ,0,16369,23048,0,0,0,0,0,0,0
2021-11-01T04:50,FK,23594,0,0,0,0,0,6199,0,0,0
2021-11-01T04:50,FL,0,0,0,2925,16635,0,0,0,0,0
2021-11-01T04:50,FM,0,0,0,0,1549,0,0,6361,0,0
2021-11-01T04:50,FN,0,0,0,0,0,17882,0,11519,15083,0
2021-11-01T04:50,FO,0,0,4277,1043,10506,23562,23420,0,0,24403
2021-11-01T04:50,FP,0,0,0,0,6958,0,0,469,0,0
2021-11-01T04:50,FQ,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:50,FR,0,0,0,0,0,11644,1400,0,0,16659
2021-11-01T04:50,FS,0,0,0,20494,8232,24655,12224,0,0,0
2021-11-01T04:50,FT,4013,0,15938,0,0,0,0,0,0,0
2021-11-01T04:50,FU,18393,0,0,0,7801,0,0,0,0,22313
2021-11-01T04:50,FV,0,15539,0,9608,0,0,0,0,0,0
2021-11-01T04:50,FW,13963,0,0,0,0,0,0,3400,0,0
2021-11-01T04:50,FX,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:50,FY,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:50,FZ,0,11988,9366,0,17168,15859,0,0,0,10070
2021-11-01T04:50,Fa,0,0,20092,0,0,0,0,0,0,0
2021-11-01T04:50,Fb,0,4430,688,0,16419,0,0,0,0,0
2021-11-01T04:50,Fc,0,0,0,0,2974,0,21086,0,0,0
2021-11-01T04:50,Fd,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:50,Fe,0,0,0,0,0,0,0,0,12373,22171
2021-11-01T04:50,Ff,0,0,0,0,12121,0,0,0,0,0
2021-11-01T04:50,Fg,10660,0,0,0,0,0,0,6330,0,0
2021-11-01T04:50,Fh,0,0,20580,0,0,0,0,10048,0,0
2021-11-01T04:50,Fi,0,0,0,0,0,13042,0,0,0,22236
2021-11-01T04:50,Fj,0,0,6660,19878,0,0,0,0,0,0
2021-11-01T04:50,Fk,0,20051,0,0,0,0,0,15705,0,0
2021-11-01T04:50,Fl,21453,246,0,0,0,0,14,11271,0,0
2021-11-01T04:50,Fm,0,0,0,0,4842,0,0,487,0,0
2021-11-01T04:50,Fn,0,0,0,0,0,19845,0,0,0,0
2021-11-01T04:50,Fo,0,22924,5610,0,0,0,0,0,0,0
2021-11-01T04:50,Fp,0,0,0,0,0,0,0,0,14897,0
2021-11-01T04:50,Fq,922,0,0,0,18323,0,0,0,0,0
2021-11-01T04:50,Fr,0,21089,0,0,0,0,0,0,7222,0
2021-11-01T04:50,Fs,8152,0,0,0,0,17827,0,0,0,0
2021-11-01T04:50,Ft,0,0,7332,0,0,0,0,0,20123,24622
2021-11-01T04:50,Fu,0,0,420,0,0,0,0,15401,0,0
2021-11-01T04:50,Fv,0,0,0,0,21396,0,0,0,24703,0
2021-11-01T04:50,Fw,0,24414,0,0,0,0,0,0,0,0
2021-11-01T04:50,Fx,0,0,2124,0,0,0,0,0,0,0
2021-11-01T04:50,Fy,16127,0,17360,0,5603,0,0,0,497,0
2021-11-01T04:50,Fz,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:50,G1,0,0,5079,0,0,0,0,0,0,0
2021-11-01T04:50,G2,23293,0,11174,0,0,0,0,0,0,0
2021-11-01T04:50,G3,0,0,0,0,0,10891,0,0,12020,0
2021-11-01T04:50,G4,11053,0,0,0,0,0,21335,0,4852,0
2021-11-01T04:50,G5,0,24792,0,0,0,0,11777,0,15877,0
2021-11-01T04:50,G6,0,0,0,0,0,0,0,0,0,16547
2021-11-01T04:50,G7,0,0,1774,0,9020,0,0,0,9823,0
2021-11-01T04:50,G8,0,0,0,0,4443,0,22622,20471,10796,0
2021-11-01T04:50,G9,0,20816,0,0,0,4469,0,0,0,0
2021-11-01T04:50,GH,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:50,GI,0,0,9501,0,0,0,760,0,0,0
2021-11-01T04:50,GJ,14837,0,0,0,0,0,0,2007,0,0
2021-11-01T04:50,GK,0,0,0,6181,0,0,0,0,0,0
2021-11-01T04:50,GL,0,0,7893,21440,0,0,0,0,0,0
2021-11-01T04:50,GM,24992,18565,0,0,17219,0,0,0,0,0
2021-11-01T04:50,GN,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:50,GO,0,0,0,0,0,0,0,0,0,13718
2021-11-01T04:50,GP,0,0,0,17503,0,0,0,0,0,0
2021-11-01T04:50,GQ,0,10854,0,0,0,0,0,0,0,0
2021-11-01T04:50,GR,0,0,0,6055,0,21368,0,0,0,0
2021-11-01T04:50,GS,0,0,0,0,0,0,7441,0,0,142
2021-11-01T04:50,GT,0,0,0,3701,0,0,0,0,0,0
2021-11-01T04:50,GU,0,12056,0,9790,0,0,2601,0,0,0
2021-11-01T04:50,GV,0,0,22915,16965,0,0,0,8160,1555,0
2021-11-01T04:50,GW,7135,0,0,0,0,0,0,0,0,0
2021-11-01T04:50,GX,0,0,0,0,2726,0,0,0,0,0
2021-11-01T04:50,GY,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:50,GZ,0,0,0,0,5440,0,0,0,0,0
2021-11-01T04:50,Ga,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,Gb,3643,0,0,0,0,0,0,19487,0,15141
2021-11-01T04:55,Gc,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,Gd,0,0,0,0,0,16138,0,0,0,16941
2021-11-01T04:55,Ge,0,0,10011,0,0,19267,0,0,0,0
2021-11-01T04:55,Gf,0,0,0,3580,0,0,0,14157,0,0
2021-11-01T04:55,Gg,0,0,0,0,0,0,0,21843,0,0
2021-11-01T04:55,Gh,0,9178,0,7831,0,0,0,0,0,0
2021-11-01T04:55,Gi,17876,0,16730,0,0,0,0,0,3155,0
2021-11-01T04:55,Gj,4413,0,0,0,0,0,0,0,0,21078
2021-11-01T04:55,Gk,0,15852,0,0,0,0,20627,0,0,0
2021-11-01T04:55,Gl,0,0,0,18492,15559,0,0,0,2984,0
2021-11-01T04:55,Gm,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,Gn,3890,19296,0,0,0,3534,11435,0,20986,0
2021-11-01T04:55,Go,0,0,0,0,0,0,0,18876,0,0
2021-11-01T04:55,Gp,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,Gq,0,15601,16455,0,0,0,0,13739,10195,0
2021-11-01T04:55,Gr,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,Gs,0,0,0,0,0,19916,0,0,0,0
2021-11-01T04:55,Gt,0,0,0,0,0,0,0,23459,0,0
2021-11-01T04:55,Gu,12892,0,0,0,0,0,0,11912,0,5726
2021-11-01T04:55,Gv,0,0,0,18847,0,0,0,0,0,0
2021-11-01T04:55,Gw,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,Gx,0,0,0,0,0,0,0,0,0,7188
2021-11-01T04:55,Gy,0,0,0,15713,0,0,0,24792,0,12567
2021-11-01T04:55,Gz,0,10278,16708,0,18651,0,0,0,0,0
2021-11-01T04:55,H1,23851,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,H2,0,0,0,22431,0,0,0,0,0,0
2021-11-01T04:55,H3,0,0,4916,0,0,17146,0,10671,23729,0
2021-11-01T04:55,H4,0,2727,2450,0,0,0,0,0,0,0
2021-11-01T04:55,H5,0,0,21206,0,0,23516,0,0,0,0
2021-11-01T04:55,H6,0,5701,0,0,0,0,17577,0,0,0
2021-11-01T04:55,H7,0,0,0,0,22474,7088,20651,0,0,0
2021-11-01T04:55,H8,0,0,0,0,0,8209,0,16324,10473,0
2021-11-01T04:55,H9,0,0,0,0,0,0,20068,0,0,8732
2021-11-01T04:55,HI,0,0,0,0,12186,14479,0,0,14039,0
2021-11-01T04:55,HJ,22781,0,0,0,5474,0,9005,0,0,0
2021-11-01T04:55,HK,0,0,0,0,4061,15360,0,0,0,0
2021-11-01T04:55,HL,0,10904,0,8143,11535,14693,0,0,15634,0
2021-11-01T04:55,HM,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,HN,0,1423,9153,0,0,0,0,0,0,0
2021-11-01T04:55,HO,0,0,0,15714,0,0,0,5148,0,0
2021-11-01T04:55,HP,0,0,0,0,0,0,0,0,6697,0
2021-11-01T04:55,HQ,0,2192,0,19605,0,0,0,0,0,0
2021-11-01T04:55,HR,0,0,0,0,0,15260,439,0,0,0
2021-11-01T04:55,HS,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,HT,0,0,0,0,0,3084,0,0,0,0
2021-11-01T04:55,HU,6168,0,0,0,0,0,0,16912,0,0
2021-11-01T04:55,HV,0,0,22448,0,0,17828,0,0,0,0
2021-11-01T04:55,HW,0,0,0,0,0,0,0,13535,0,0
2021-11-01T04:55,HX,0,9059,0,24368,0,0,0,0,0,0
2021-11-01T04:55,HY,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,HZ,0,0,0,0,0,0,0,6626,3642,0
2021-11-01T04:55,Ha,0,0,19940,0,12553,0,0,699,0,0
2021-11-01T04:55,Hb,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,Hc,0,0,0,0,2401,0,0,5603,0,0
2021-11-01T04:55,Hd,0,0,9172,0,0,0,0,0,0,0
2021-11-01T04:55,He,7688,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,Hf,0,0,0,0,0,0,0,0,0,15624
2021-11-01T04:55,Hg,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,Hh,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,Hi,0,0,22930,13995,0,22552,0,0,0,0
2021-11-01T04:55,Hj,0,0,0,0,0,1259,11016,21038,0,0
2021-11-01T04:55,Hk,0,0,0,0,0,0,0,0,0,3247
2021-11-01T04:55,Hl,0,0,0,0,0,0,0,0,0,16077
2021-11-01T04:55,Hm,0,0,0,0,0,0,0,0,19211,0
2021-11-01T04:55,Hn,0,22057,0,0,0,0,0,0,0,0
2021-11-01T04:55,Ho,0,0,0,0,0,21680,20374,0,0,0
2021-11-01T04:55,Hp,0,11476,0,0,0,0,0,0,0,0
2021-11-01T04:55,Hq,0,0,0,0,12149,0,0,0,0,18550
2021-11-01T04:55,Hr,0,0,5483,17489,0,0,21894,0,0,9432
2021-11-01T04:55,Hs,12537,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,Ht,0,0,0,0,8905,0,0,19909,1510,0
2021-11-01T04:55,Hu,0,0,0,0,0,0,0,0,13627,0
2021-11-01T04:55,Hv,0,0,22058,0,0,0,0,0,19167,0
2021-11-01T04:55,Hw,0,4352,0,0,0,0,0,0,0,0
2021-11-01T04:55,Hx,0,0,9877,0,0,14470,0,0,0,0
2021-11-01T04:55,Hy,0,0,22626,0,0,0,11122,0,0,0
2021-11-01T04:55,Hz,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,I1,22735,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,I2,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,I3,0,0,0,0,0,0,0,0,435,0
2021-11-01T04:55,I4,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,I5,0,10578,14876,10196,0,0,11509,0,0,23697
2021-11-01T04:55,I6,0,12819,0,14408,0,0,0,0,0,0
2021-11-01T04:55,I7,0,0,1926,19714,0,24798,0,0,0,0
2021-11-01T04:55,I8,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,I9,0,0,1893,0,0,0,0,0,18897,24895
2021-11-01T04:55,IJ,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,IK,12541,1250,0,0,0,18415,13838,0,11636,0
2021-11-01T04:55,IL,0,0,0,0,0,0,0,0,0,4655
2021-11-01T04:55,IM,0,17866,6313,0,0,0,0,0,1320,0
2021-11-01T04:55,IN,0,0,0,0,0,0,0,0,0,0
2021-11-01T04:55,IO,2427,0,0,0,0,0,0,0,2751,0
2021-11-01T04:55,IP,0,0,0,0,0,0,0,0,0,2046
2021-11-01T04:55,IQ,0,20540,0,0,0,8192,0,0,0,0
2021-11-01T04:55,IR,0,10399,0,0,22490,0,0,3416,0,15802
2021-11-01T04:55,IS,0,5276,16430,0,0,0,0,0,0,0
2021-11-01T04:55,IT,0,0,0,0,0,24603,13846,0,0,22248
2021-11-01T04:55,IU,3387,20805,0,0,0,0,0,18644,0,23236
2021-11-01T04:55,IV,0,0,0,16170,0,0,21330,0,0,22898
2021-11-01T05:00,IW,0,11939,0,24922,0,0,23889,0,0,0
2021-11-01T05:00,IX,2943,0,0,0,11270,19605,0,17040,0,0
2021-11-01T05:00,IY,0,0,0,0,0,0,0,0,6898,0
2021-11-01T05:00,IZ,0,0,13137,0,0,20880,0,4363,0,0
2021-11-01T05:00,Ia,2837,0,3657,0,0,0,20915,0,1808,0
2021-11-01T05:00,Ib,0,7746,0,0,0,0,0,0,0,0
2021-11-01T05:00,Ic,0,0,0,0,0,0,0,0,0,0
2021-11-01T05:00,Id,0,0,0,11585,0,0,13666,0,0,0
2021-11-01T05:00,Ie,0,10017,23721,0,0,0,0,0,0,0
2021-11-01T05:00,If,12166,0,0,18453,0,9279,0,0,0,0
2021-11-01T05:00,Ig,20816,2710,0,15075,0,0,0,7788,0,0
2021-11-01T05:00,Ih,0,3619,0,15299,0,0,20036,0,0,0
2021-11-01T05:00,Ii,0,21890,0,0,0,15725,0,0,0,0
2021-11-01T05:00,Ij,0,11884,0,0,0,0,0,0,0,4594
2021-11-01T05:00,Ik,0,0,0,0,0,0,0,0,0,0
2021-11-01T05:00,Il,0,0,0,0,12508,0,24983,19159,0,0
2021-11-01T05:00,Im,0,0,0,0,0,19168,0,0,0,0
2021-11-01T05:00,In,0,0,10335,0,0,0,0,0,0,0
2021-11-01T05:00,Io,7233,0,22164,0,0,0,0,18441,0,0
2021-11-01T05:00,Ip,0,0,14754,0,0,0,0,0,0,0
2021-11-01T05:00,Iq,0,0,0,0,0,0,0,0,0,0
2021-11-01T05:00,Ir,0,10834,14567,0,0,0,0,0,0,0
2021-11-01T05:00,Is,0,3194,0,0,0,22725,0,0,0,0
2021-11-01T05:00,It,0,9886,0,0,0,0,0,0,0,0
2021-11-01T05:00,Iu,7567,16017,0,0,0,0,0,0,0,0
2021-11-01T05:00,Iv,0,0,0,2563,0,0,15000,0,0,0
2021-11-01T05:00,Iw,0,0,18109,0,6785,0,3667,0,0,0
2021-11-01T05:00,Ix,19916,0,0,13661,0,0,0,0,0,0
2021-11-01T05:00,Iy,0,0,0,0,10662,0,0,0,0,0
2021-11-01T05:00,Iz,3822,4742,1893,0,0,0,0,0,5927,0
2021-11-01T05:00,J1,10994,1486,0,12288,0,0,0,16012,0,0
2021-11-01T05:00,J2,0,0,18198,20418,0,0,0,0,3460,0
2021-11-01T05:00,J3,0,0,0,0,0,0,0,0,21799,0
2021-11-01T05:00,J4,20407,0,0,0,0,0,0,0,0,0
2021-11-01T05:00,J5,17257,0,0,0,0,0,0,11217,0,0
2021-11-01T05:00,J6,0,0,9707,0,0,0,0,0,0,0
2021-11-01T05:00,J7,0,0,0,0,0,0,0,0,0,0
2021-11-01T05:00,J8,0,8992,0,5918,0,0,10266,0,0,0
2021-11-01T05:00,J9,0,0,8566,0,0,0,0,0,0,0
2021-11-01T05:00,JK,12499,0,0,0,13584,0,0,0,0,0
2021-11-01T05:00,JL,3750,0,0,0,0,0,0,0,0,0
2021-11-01T05:00,JM,0,0,0,1375,0,14942,0,0,0,0
2021-11-01T05:00,JN,0,0,0,0,0,23080,0,0,0,355
2021-11-01T05:00,JO,0,21092,0,0,0,6146,0,0,0,0
2021-11-01T05:00,JP,0,0,13512,0,0,1388,0,15196,0,0
2021-11-01T05:00,JQ,0,0,0,0,0,0,0,15970,0,0
2021-11-01T05:00,JR,0,0,0,10444,14437,0,2858,0,0,22733
2021-11-01T05:00,JS,0,18846,0,0,0,0,0,0,10838,0
2021-11-01T05:00,JT,6580,23769,0,0,0,14164,0,18334,0,884
2021-11-01T05:00,JU,0,0,0,0,0,0,0,0,0,0
2021-11-01T05:00,JV,0,0,0,0,12236,0,0,0,0,0
2021-11-01T05:00,JW,0,0,0,0,0,0,0,0,0,0
2021-11-01T05:00,JX,0,0,0,549,0,0,0,0,0,0
2021-11-01T05:00,JY,18687,0,0,0,0,0,0,0,0,0
2021-11-01T05:00,JZ,0,0,0,22145,0,2399,0,0,0,0
2021-11-01T05:00,Ja,0,0,0,0,0,3169,13552,0,0,0
2021-11-01T05:00,Jb,0,12737,0,0,0,0,0,0,0,0
2021-11-01T05:00,Jc,0,0,0,19727,11025,0,0,0,0,0
